,gridcode,area,perim,hdiff,vol_chg,StrmOrder
16532,1,269.4,248.88,0.62,167.028,5
16533,1,34.6053,54.9,0.06,2.07632,6
16534,1,31.2564,45.14,0.07,2.18795,5
16535,2,12.2793,18.3,-0.44,-5.40289,5
16536,1,43.9078,52.46,0.04,1.75631,5
16537,1,81.1178,68.32,0.41,33.2583,6
16538,2,6.3257,19.52,-0.52,-3.28936,3
16539,1,106.793,130.54,0.02,2.13586,5
16540,1,33.8611,36.6,0.06,2.03167,5
16541,1,603.174,369.66,0.46,277.46,5
16542,2,3.721,13.42,-0.18,-0.66978,3
16543,2,37.21,74.42,-0.976524,-36.3365,5
16544,1,49.1172,53.68,0.02,0.982344,5
16545,2,11.9072,25.62,-0.34,-4.04845,5
16546,1,357.588,296.46,0.46,164.49,3
16547,1,137.305,102.48,0.55,75.5177,6
16548,1,114.979,89.06,0.76,87.384,5
16549,1,131.351,124.44,0.87,114.275,3
16550,1,35.7216,45.14,0.5,17.8608,3
16551,1,288.005,263.52,0.9,259.204,3
16552,1,69.2106,79.3,0.56,38.7579,5
16553,1,41.6752,32.94,0.26,10.8356,6
16554,1,91.9087,111.02,0.42,38.6017,5
16555,2,10.4188,28.06,-0.18,-1.87538,5
16556,1,112.746,142.74,0.24,27.059,5
16557,1,101.211,129.32,0.59,59.7145,5
16558,1,20.8376,42.7,0.03,0.625128,5
16559,1,227.725,162.26,0.82,186.735,5
16560,1,33.489,40.26,0.03,1.00467,6
16561,2,10.4188,28.06,-0.12,-1.25026,5
16562,2,125.398,193.98,-2.49696,-313.113,5
16563,1,20.0934,26.84,0.02,0.401868,5
16564,1,13.0235,32.94,0.01,0.130235,5
16565,2,37.5821,74.42,-0.642806,-24.158,5
16566,2,18.9771,46.36,-1.32,-25.0498,5
16567,2,23.0702,51.24,-0.84,-19.379,5
16568,1,38.6984,59.78,0.14,5.41778,3
16569,1,53.5824,69.54,0.2,10.7165,6
16570,1,57.6755,81.74,0.35,20.1864,5
16571,1,244.098,157.38,0.18,43.9376,5
16572,1,113.491,98.82,0.47,53.3408,5
16573,1,107.909,102.48,0.27,29.1354,5
16574,1,20.8376,41.48,0.05,1.04188,3
16575,1,71.8153,93.94,0.6,43.0892,3
16576,1,117.212,75.64,0.38,44.5406,5
16577,2,40.5589,70.76,-2.2962,-93.1315,5
16578,1,81.1178,65.88,0.17,13.79,6
16579,2,45.0241,67.1,-1.76717,-79.5652,5
16580,1,75.9084,76.86,0.22,16.6998,5
16581,1,11.9072,23.18,0.62,7.38246,6
16582,1,97.1181,90.28,0.16,15.5389,6
16583,1,140.282,109.8,0.06,8.41692,5
16584,1,465.869,317.2,0.48,223.617,5
16585,1,57.3034,82.96,0.13,7.44944,3
16586,2,72.1874,64.66,-2.72317,-196.578,5
16587,1,22.6981,45.14,0.02,0.453962,5
16588,2,23.8144,32.94,-3.44,-81.9215,5
16589,1,36.0937,50.02,0.32,11.55,3
16590,1,64.0012,80.52,0.58,37.1207,3
16591,1,81.1178,95.16,0.3,24.3353,3
16592,2,18.605,35.38,-3.48241,-64.7903,3
16593,1,544.01,489.22,0.88,478.729,3
16594,1,11.9072,25.62,0.1,1.19072,3
16595,1,15.2561,18.3,0.45,6.86524,3
16596,2,10.0467,25.62,-0.4,-4.01868,5
16597,2,2.6047,9.76,-0.22,-0.573034,5
16598,2,20.4655,47.58,-0.614781,-12.5818,6
16599,1,26.4191,40.26,0.03,0.792573,6
16600,1,104.932,126.88,0.33,34.6276,3
16601,1,78.8852,97.6,0.04,3.15541,5
16602,1,27.5354,61.0,0.17,4.68102,3
16603,1,50.6056,82.96,0.23,11.6393,3
16604,2,2.6047,9.76,-0.2,-0.52094,3
16605,1,74.0479,86.62,0.13,9.62623,3
16606,1,231.446,202.52,0.78,180.528,5
16607,2,12.6514,35.38,-0.190326,-2.40789,5
16608,1,89.6761,109.8,0.27,24.2125,3
16609,2,27.1633,32.94,-2.09493,-56.9052,5
16610,1,90.0482,103.7,0.27,24.313,5
16611,2,18.2329,29.28,-1.4,-25.5261,5
16612,1,29.3959,43.92,0.01,0.293959,3
16613,1,26.7912,42.7,0.13,3.48286,5
16614,1,140.654,146.4,0.71,99.8643,5
16615,1,68.4664,80.52,0.27,18.4859,5
16616,2,16.7445,32.94,-0.249444,-4.17681,6
16617,1,141.77,141.52,0.82,116.251,3
16618,1,240.377,261.08,0.72,173.071,3
16619,2,18.2329,36.6,-1.24107,-22.6284,3
16620,1,392.938,197.64,0.38,149.316,5
16621,1,104.932,128.1,0.27,28.3316,5
16622,1,30.1401,39.04,0.18,5.42522,5
16623,1,190.515,247.66,0.27,51.439,5
16624,1,33.8611,71.98,0.01,0.338611,5
16625,2,24.5586,53.68,-0.441814,-10.8503,5
16626,1,62.5128,91.5,0.34,21.2544,3
16627,1,84.8388,111.02,0.14,11.8774,5
16628,2,6.6978,14.64,-0.46,-3.08099,3
16629,2,29.0238,51.24,-0.660505,-19.1704,5
16630,2,62.5128,74.42,-2.33356,-145.877,6
16631,1,16.7445,39.04,0.07,1.17211,3
16632,1,185.678,147.62,0.48,89.1254,3
16633,1,53.2103,52.46,0.26,13.8347,5
16634,1,94.5134,87.84,0.43,40.6408,5
16635,2,11.9072,14.64,-0.06,-0.714432,5
16636,1,30.1401,54.9,0.26,7.83643,5
16637,1,97.1181,124.44,0.82,79.6368,5
16638,2,45.3962,61.0,-0.898443,-40.7859,5
16639,1,24.5586,32.94,0.01,0.245586,5
16640,1,15.2561,40.26,0.34,5.18707,5
16641,2,34.2332,58.56,-1.04987,-35.9403,3
16642,2,56.5592,40.26,-0.665332,-37.6306,5
16643,1,672.013,463.6,0.89,598.092,5
16644,1,119.816,111.02,0.35,41.9356,5
16645,2,83.3504,100.04,-2.50511,-208.802,6
16646,1,39.8147,45.14,0.52,20.7036,5
16647,1,224.376,222.04,0.21,47.119,5
16648,1,1069.79,875.96,0.97,1037.7,3
16649,2,37.21,41.48,-1.3055,-48.5775,5
16650,1,92.6529,117.12,0.38,35.2081,3
16651,1,39.8147,51.24,0.9,35.8332,5
16652,1,29.0238,32.94,0.1,2.90238,5
16653,1,27.5354,36.6,1.68,46.2595,0
16654,1,24.9307,31.72,0.03,0.747921,5
16655,1,26.047,25.62,0.15,3.90705,6
16656,2,22.6981,45.14,-0.435541,-9.88595,5
16657,1,37.5821,70.76,0.11,4.13403,3
16658,1,79.6294,71.98,0.09,7.16665,5
16659,1,36.0937,47.58,0.36,12.9937,6
16660,1,81.862,69.54,0.33,27.0145,3
16661,1,56.1871,75.64,0.65,36.5216,0
16662,1,62.1407,95.16,0.03,1.86422,5
16663,2,43.9078,58.56,-0.352073,-15.4588,6
16664,2,24.5586,36.6,-0.589237,-14.4708,5
16665,1,22.6981,34.16,0.07,1.58887,3
16666,2,24.1865,29.28,-0.16,-3.86984,6
16667,1,629.221,564.86,0.91,572.591,3
16668,1,454.706,347.7,0.25,113.676,5
16669,1,40.5589,57.34,0.09,3.6503,3
16670,1,395.914,396.5,1.34,530.525,6
16671,2,17.1166,29.28,-0.54,-9.24296,5
16672,1,160.003,124.44,0.14,22.4004,3
16673,1,129.491,125.66,0.16,20.7186,5
16674,2,44.652,63.44,-0.829993,-37.0609,6
16675,1,82.2341,111.02,0.2,16.4468,3
16676,2,61.0244,45.14,-3.5405,-216.057,5
16677,1,77.0247,104.92,0.51,39.2826,5
16678,2,14.884,34.16,-2.91045,-43.3191,5
16679,1,97.4902,95.16,0.12,11.6988,5
16680,1,1372.68,869.86,0.29,398.077,5
16681,1,54.6987,82.96,0.21,11.4867,3
16682,2,7.0699,17.08,-0.14,-0.989786,3
16683,1,38.6984,57.34,0.09,3.48286,5
16684,2,19.3492,43.92,-0.538424,-10.4181,5
16685,2,93.7692,90.28,-2.43827,-228.634,6
16686,1,54.6987,53.68,0.13,7.11083,5
16687,1,158.515,141.52,2.07,328.126,5
16688,1,34.2332,39.04,0.62,21.2246,5
16689,1,125.026,191.54,0.18,22.5047,4
16690,1,401.868,235.46,0.2,80.3736,5
16691,2,18.605,32.94,-0.08,-1.4884,6
16692,1,36.8379,61.0,0.14,5.15731,4
16693,1,58.4197,68.32,0.08,4.67358,6
16694,1,59.9081,80.52,0.43,25.7605,5
16695,1,20.4655,34.16,0.06,1.22793,5
16696,1,151.817,96.38,0.07,10.6272,5
16697,1,390.333,252.54,0.49,191.263,3
16698,2,81.862,74.42,-2.54113,-208.022,5
16699,2,145.119,104.92,-2.77369,-402.515,5
16700,1,224.004,264.74,1.81,405.447,5
16701,1,20.8376,21.96,0.02,0.416752,5
16702,2,20.0934,35.38,-0.530995,-10.6695,5
16703,2,39.4426,68.32,-0.0197949,-0.780761,6
16704,2,18.605,46.36,-0.466857,-8.68588,6
16705,1,87.0714,129.32,0.08,6.96571,5
16706,1,42.7915,51.24,0.01,0.427915,5
16707,2,6.3257,12.2,-1.3,-8.22341,5
16708,1,415.264,259.86,0.11,45.679,5
16709,1,50.6056,61.0,0.26,13.1575,3
16710,2,11.163,28.06,-1.18,-13.1723,5
16711,1,43.5357,34.16,0.01,0.435357,5
16712,1,89.304,81.74,0.07,6.25128,5
16713,1,420.473,313.54,0.7,294.331,5
16714,2,97.8623,102.48,-0.282163,-27.6131,5
16715,2,16.0003,32.94,-0.08,-1.28002,5
16716,1,175.631,114.68,2.06,361.8,5
16717,2,10.7909,28.06,-0.128996,-1.39198,3
16718,1,158.143,141.52,0.21,33.21,5
16719,2,29.3959,37.82,-5.03651,-148.053,5
16720,1,271.261,233.02,0.16,43.4018,5
16721,1,34.9774,41.48,0.02,0.699548,5
16722,1,94.8855,107.36,0.63,59.7779,3
16723,1,566.336,392.84,0.18,101.94,5
16724,2,24.5586,35.38,-3.12586,-76.7668,5
16725,1,2167.11,1507.92,1.31,2838.91,4
16726,2,205.027,157.38,-4.41232,-904.644,6
16727,1,163.352,130.54,0.4,65.3408,5
16728,2,42.0473,40.26,-0.188637,-7.93169,5
16729,1,36.8379,47.58,0.02,0.736758,3
16730,1,52.8382,53.68,0.04,2.11353,5
16731,1,82.2341,62.22,0.07,5.75639,5
16732,1,42.7915,67.1,0.09,3.85123,5
16733,1,791.085,657.58,0.16,126.574,5
16734,2,18.9771,35.38,-0.150849,-2.86269,5
16735,1,266.424,200.08,0.27,71.9345,3
16736,1,256.005,202.52,0.13,33.2807,5
16737,1,184.562,173.24,0.36,66.4423,5
16738,2,16.7445,47.58,-0.38,-6.36291,3
16739,1,93.025,75.64,0.37,34.4193,5
16740,1,33.8611,54.9,0.56,18.9622,5
16741,1,74.7921,78.08,0.12,8.97505,5
16742,2,524.289,283.04,-5.00433,-2623.71,6
16743,2,110.886,132.98,-2.52759,-280.274,5
16744,1,155.166,130.54,0.05,7.7583,5
16745,1,260.098,242.78,0.45,117.044,4
16746,2,9.3025,23.18,-0.06,-0.55815,3
16747,1,50.9777,52.46,0.73,37.2137,3
16748,2,13.7677,23.18,-2.72,-37.4481,5
16749,1,42.0473,91.5,0.36,15.137,3
16750,2,4.0931,9.76,-0.22,-0.900482,3
16751,1,193.864,257.42,0.3,58.1592,3
16752,1,33.8611,36.6,0.15,5.07916,3
16753,2,27.1633,42.7,-0.469136,-12.7433,5
16754,1,1616.77,442.86,0.08,129.342,6
16755,2,17.4887,23.18,-0.345639,-6.04479,5
16756,2,20.4655,53.68,-0.78,-15.9631,5
16757,1,488.567,324.52,1.81,884.306,5
16758,1,106.421,75.64,0.11,11.7063,5
16759,1,330.425,292.8,0.33,109.04,5
16760,1,563.732,518.5,0.54,304.415,5
16761,1,117.956,100.04,0.37,43.6437,5
16762,1,7.442,19.52,0.08,0.59536,5
16763,2,13.3956,23.18,-0.16,-2.1433,5
16764,2,5.2094,13.42,-1.5,-7.8141,3
16765,1,119.816,93.94,0.62,74.2859,5
16766,1,212.097,192.76,0.09,19.0887,5
16767,1,37.9542,52.46,0.12,4.5545,3
16768,2,907.552,374.54,-4.29821,-3900.85,6
16769,2,17.8608,35.38,-2.7,-48.2242,5
16770,2,33.8611,43.92,-2.07461,-70.2485,3
16771,1,31.2564,40.26,0.11,3.4382,3
16772,2,34.2332,35.38,-0.167332,-5.72831,5
16773,1,88.5598,76.86,0.14,12.3984,5
16774,1,105.304,91.5,0.14,14.7426,5
16775,1,336.75,263.52,1.84,619.62,5
16776,2,87.4435,117.12,-1.76854,-154.648,5
16777,2,5.5815,18.3,-0.16,-0.89304,3
16778,1,110.514,104.92,0.05,5.5257,5
16779,1,21.9539,26.84,0.09,1.97585,5
16780,1,133.212,102.48,0.48,63.9418,5
16781,1,77.0247,80.52,0.09,6.93222,5
16782,1,110.514,117.12,0.61,67.4135,5
16783,1,250.423,229.36,0.43,107.682,5
16784,2,21.5818,34.16,-1.52,-32.8043,3
16785,2,100.095,102.48,-2.60092,-260.339,5
16786,1,126.142,73.2,0.14,17.6599,5
16787,1,51.3498,45.14,0.11,5.64848,5
16788,2,27.9075,42.7,-1.03308,-28.8308,5
16789,1,27.9075,51.24,0.2,5.5815,5
16790,1,115.723,96.38,0.27,31.2452,3
16791,1,243.353,168.36,0.25,60.8382,5
16792,1,7178.55,2712.06,1.99,14285.3,3
16793,2,26.047,41.48,-0.22,-5.73034,5
16794,1,42.7915,51.24,0.19,8.13039,3
16795,1,45.3962,67.1,0.04,1.81585,3
16796,1,474.427,547.78,0.38,180.282,4
16797,2,44.2799,70.76,-1.32405,-58.6287,5
16798,2,26.047,39.04,-0.608605,-15.8523,5
16799,1,127.258,107.36,0.23,29.2693,3
16800,1,226.981,168.36,0.59,133.919,3
16801,1,29.768,34.16,0.14,4.16752,5
16802,1,529.126,468.48,0.45,238.107,5
16803,1,863.644,674.66,0.15,129.547,5
16804,1,25.6749,26.84,0.15,3.85123,3
16805,1,46.1404,59.78,0.57,26.3,3
16806,1,39.4426,37.82,0.1,3.94426,5
16807,1,571.918,305.0,0.2,114.384,5
16808,1,49.1172,56.12,0.22,10.8058,5
16809,2,55.4429,65.88,-1.27529,-70.7056,5
16810,2,32.3727,32.94,-0.344529,-11.1533,5
16811,1,40.931,45.14,0.02,0.81862,5
16812,1,15.6282,23.18,0.04,0.625128,5
16813,1,2439.49,367.22,0.07,170.764,6
16814,1,174.887,119.56,0.25,43.7217,5
16815,1,31.6285,52.46,0.6,18.9771,5
16816,1,40.931,57.34,0.01,0.40931,5
16817,1,32.0006,36.6,0.48,15.3603,4
16818,2,63.257,75.64,-2.64649,-167.409,5
16819,2,55.815,50.02,-0.126491,-7.0601,6
16820,2,28.2796,46.36,-1.30488,-36.9014,5
16821,1,296.192,200.08,0.16,47.3907,5
16822,1,27.5354,46.36,0.2,5.50708,4
16823,2,4.8373,12.2,-0.76,-3.67635,5
16824,2,30.1401,31.72,-0.0864099,-2.6044,6
16825,1,185.678,132.98,0.1,18.5678,5
16826,1,429.031,351.36,0.39,167.322,5
16827,2,3.721,9.76,-0.14,-0.52094,5
16828,2,2535.86,655.14,-1.29359,-3280.38,6
16829,2,13.7677,18.3,-2.76,-37.9989,5
16830,1,493.033,392.84,0.56,276.098,5
16831,1,67.3501,57.34,0.21,14.1435,5
16832,1,230.33,102.48,0.1,23.033,5
16833,2,90.7924,102.48,-3.59062,-326.001,5
16834,1,40.931,95.16,0.12,4.91172,3
16835,1,96.3739,98.82,1.33,128.177,5
16836,2,26.7912,28.06,-0.21746,-5.82602,5
16837,2,4.4652,15.86,-0.1,-0.44652,5
16838,2,11.163,21.96,-0.6,-6.6978,3
16839,1,46.1404,51.24,0.09,4.15264,5
16840,1,180.841,163.48,0.57,103.079,5
16841,1,37.9542,40.26,0.39,14.8021,5
16842,1,33.1169,42.7,1.32,43.7143,5
16843,1,24.1865,41.48,0.16,3.86984,3
16844,1,43.5357,46.36,0.54,23.5093,5
16845,1,101.583,74.42,0.29,29.4591,5
16846,1,230.702,167.14,3.16,729.018,5
16847,2,59.536,51.24,-2.68761,-160.01,5
16848,1,185.306,153.72,0.33,61.151,5
16849,2,13.0235,24.4,-0.7,-9.11645,5
16850,1,555.545,441.64,0.66,366.66,5
16851,1,37.9542,47.58,0.68,25.8089,5
16852,1,240.749,226.92,0.21,50.5573,5
16853,1,26.047,41.48,0.09,2.34423,5
16854,1,174.515,153.72,0.17,29.6675,5
16855,1,83.7225,126.88,0.2,16.7445,3
16856,1,135.444,123.22,0.2,27.0888,5
16857,1,87.8156,73.2,0.32,28.101,5
16858,1,20.8376,39.04,0.25,5.2094,3
16859,2,222.144,190.32,-3.72255,-826.942,5
16860,1,83.7225,108.58,0.52,43.5357,5
16861,2,49.8614,43.92,-0.0299333,-1.49251,6
16862,1,37.21,81.74,0.23,8.5583,5
16863,1,116.467,125.66,0.06,6.98802,5
16864,2,38.6984,46.36,-1.51235,-58.5255,5
16865,1,151.445,174.46,0.53,80.2659,3
16866,1,783.271,656.36,0.54,422.966,5
16867,1,493.777,478.24,0.54,266.64,5
16868,1,22.6981,43.92,0.07,1.58887,3
16869,1,194.98,317.2,0.12,23.3976,4
16870,1,61.7686,61.0,0.13,8.02992,5
16871,1,126.142,132.98,0.29,36.5812,5
16872,1,26.4191,28.06,0.01,0.264191,6
16873,2,16.3724,23.18,-0.02,-0.327448,5
16874,2,81.862,78.08,-3.03979,-248.843,5
16875,1,669.408,442.86,0.2,133.882,5
16876,1,43.9078,79.3,0.01,0.439078,5
16877,1,217.678,256.2,0.09,19.591,5
16878,1,210.236,161.04,0.33,69.3779,5
16879,1,81.862,114.68,0.11,9.00482,5
16880,2,15.6282,20.74,-0.68,-10.6272,5
16881,1,35.7216,46.36,0.08,2.85773,5
16882,1,116.467,150.06,0.55,64.0569,3
16883,1,58.4197,74.42,0.11,6.42617,5
16884,1,38.3263,39.04,0.26,9.96484,5
16885,1,24.9307,34.16,0.2,4.98614,5
16886,1,309.959,281.82,0.85,263.465,5
16887,1,183.445,287.92,1.02,187.114,4
16888,1,204.655,135.42,0.69,141.212,5
16889,1,1089.51,855.22,0.4,435.804,5
16890,1,43.5357,57.34,0.4,17.4143,3
16891,1,1050.81,793.0,0.68,714.551,5
16892,1,87.4435,68.32,0.18,15.7398,5
16893,1,61.3965,47.58,0.04,2.45586,5
16894,2,41.6752,46.36,-0.114822,-4.78521,5
16895,1,141.398,153.72,0.29,41.0054,3
16896,1,1184.77,773.48,0.07,82.9339,5
16897,1,429.403,368.44,0.19,81.5866,5
16898,2,21.2097,32.94,-1.0,-21.2097,5
16899,2,10.0467,25.62,-1.16,-11.6542,4
16900,2,25.3028,41.48,-0.0282843,-0.715671,5
16901,1,96.3739,137.86,0.14,13.4923,3
16902,1,53.9545,50.02,0.02,1.07909,5
16903,2,13.7677,21.96,-1.04,-14.3184,5
16904,1,305.494,251.32,0.74,226.066,5
16905,1,20.4655,28.06,0.91,18.6236,5
16906,1,69.5827,81.74,0.71,49.4037,5
16907,1,66.6059,57.34,0.76,50.6205,5
16908,1,114.607,108.58,0.18,20.6293,5
16909,1,39.0705,64.66,0.09,3.51635,5
16910,1,534.708,511.18,0.29,155.065,5
16911,1,78.8852,67.1,0.15,11.8328,5
16912,1,189.027,181.78,0.24,45.3665,5
16913,2,36.4658,51.24,-1.77279,-64.6464,5
16914,1,151.817,150.06,0.4,60.7268,5
16915,1,117.956,107.36,0.3,35.3868,5
16916,1,133.956,112.24,1.0,133.956,5
16917,1,337.867,226.92,0.59,199.342,5
16918,1,102.7,92.72,0.07,7.189,5
16919,2,4.4652,10.98,-1.3,-5.80476,5
16920,1,40.1868,43.92,1.04,41.7943,5
16921,1,82.9783,48.8,0.61,50.6168,5
16922,1,28.2796,51.24,0.01,0.282796,5
16923,1,136.561,176.9,0.19,25.9466,3
16924,2,79.6294,79.3,-5.08635,-405.023,5
16925,2,878.156,329.4,-4.90801,-4310.0,5
16926,2,82.2341,75.64,-0.369504,-30.3858,0
16927,2,12.2793,25.62,-3.94,-48.3804,5
16928,2,15.2561,19.52,-0.04,-0.610244,6
16929,2,57.3034,48.8,-0.868286,-49.7557,5
16930,2,12.2793,19.52,-0.24,-2.94703,5
16931,1,4242.68,744.2,0.09,381.841,6
16932,2,17.4887,20.74,-0.02,-0.349774,5
16933,2,34.2332,28.06,-1.0,-34.2332,6
16934,1,113.118,95.16,0.06,6.78708,5
16935,1,78.8852,67.1,0.93,73.3632,5
16936,2,3756.35,660.02,-4.83107,-18147.2,6
16937,2,78.5131,50.02,-0.0278388,-2.18571,6
16938,1,75.9084,69.54,0.1,7.59084,5
16939,1,59.536,63.44,0.18,10.7165,5
16940,1,261.586,204.96,0.24,62.7806,5
16941,1,84.0946,104.92,0.2,16.8189,3
16942,2,182.329,141.52,-4.64499,-846.917,5
16943,1,30.8843,39.04,0.04,1.23537,5
16944,1,121.305,97.6,0.15,18.1957,5
16945,2,13.7677,28.06,-0.46,-6.33314,5
16946,1,17.8608,29.28,0.13,2.3219,5
16947,1,1704.59,524.6,0.72,1227.3,5
16948,1,137.305,79.3,0.03,4.11915,5
16949,1,61.0244,61.0,0.21,12.8151,6
16950,2,540.289,202.52,-5.27424,-2849.61,5
16951,2,136.561,125.66,-5.13852,-701.721,5
16952,1,38.3263,75.64,0.11,4.21589,4
16953,2,17.8608,29.28,-0.04,-0.714432,6
16954,1,64.0012,63.44,0.08,5.1201,5
16955,1,1398.35,494.1,0.13,181.785,5
16956,1,104.188,97.6,0.05,5.2094,5
16957,1,42.4194,63.44,0.06,2.54516,5
16958,1,439.822,381.86,0.27,118.752,5
16959,1,37.5821,52.46,0.25,9.39552,3
16960,2,223.26,142.74,-2.06049,-460.025,5
16961,1,39.0705,56.12,0.22,8.59551,3
16962,2,19.7213,30.5,-2.60816,-51.4363,5
16963,1,29.768,41.48,0.05,1.4884,5
16964,2,333.774,141.52,-3.46116,-1155.25,5
16965,1,1265.14,398.94,0.25,316.285,5
16966,1,18.605,29.28,0.61,11.349,6
16967,2,112.746,100.04,-0.344038,-38.7889,5
16968,1,65.1175,61.0,0.04,2.6047,5
16969,1,136.189,84.18,1.26,171.598,5
16970,2,29.0238,37.82,-0.12,-3.48286,5
16971,1,162.98,106.14,0.24,39.1152,5
16972,2,64.0012,63.44,-3.63228,-232.47,5
16973,2,20.0934,31.72,-0.06,-1.2056,5
16974,2,117.956,106.14,-3.42258,-403.713,5
16975,1,200.19,234.24,2.46,492.467,5
16976,1,29.0238,41.48,0.06,1.74143,5
16977,1,229.586,213.5,0.16,36.7338,3
16978,2,274.982,134.2,-5.23508,-1439.55,5
16979,1,23.8144,37.82,0.04,0.952576,5
16980,1,64.7454,100.04,0.65,42.0845,5
16981,1,125.026,123.22,0.06,7.50156,6
16982,2,103.072,93.94,-0.141082,-14.5416,5
16983,2,43.1636,42.7,-0.235584,-10.1687,5
16984,2,18.2329,30.5,-0.02,-0.364658,0
16985,1,205.027,132.98,0.3,61.5081,5
16986,1,36.8379,63.44,2.34,86.2007,6
16987,2,970.437,379.42,-4.51004,-4376.71,5
16988,1,378.798,285.48,0.09,34.0918,5
16989,2,18.2329,24.4,-1.22,-22.2441,5
16990,1,1195.19,414.8,0.14,167.327,5
16991,1,106.793,97.6,0.03,3.20379,5
16992,2,31.2564,34.16,-1.10174,-34.4363,6
16993,1,651.547,402.6,0.14,91.2166,5
16994,1,144.003,141.52,0.48,69.1214,5
16995,2,230.702,130.54,-3.59745,-829.939,5
16996,2,31.6285,45.14,-0.14,-4.42799,5
16997,1,16.3724,32.94,0.01,0.163724,5
16998,1,44.652,65.88,0.04,1.78608,5
16999,1,52.094,59.78,0.11,5.73034,6
17000,1,122.049,141.52,0.12,14.6459,5
17001,1,24.5586,34.16,0.03,0.736758,5
17002,2,319.262,175.68,-4.01339,-1281.32,5
17003,2,116.839,81.74,-5.51768,-644.68,5
17004,1,175.631,242.78,0.44,77.2776,3
17005,2,12.6514,18.3,-0.6,-7.59084,5
17006,2,14.884,19.52,-0.56,-8.33504,5
17007,1,167.817,150.06,0.14,23.4944,3
17008,2,29.768,29.28,-0.565685,-16.8393,5
17009,2,12.6514,24.4,-0.86,-10.8802,6
17010,1,43.9078,43.92,0.61,26.7838,5
17011,1,629.593,358.68,0.04,25.1837,6
17012,2,90.0482,59.78,-1.78714,-160.928,5
17013,1,38.6984,52.46,0.1,3.86984,3
17014,1,534.708,381.86,0.31,165.759,5
17015,2,28.2796,37.82,-0.767594,-21.7072,5
17016,1,192.004,184.22,0.98,188.164,5
17017,1,42.0473,71.98,0.06,2.52284,4
17018,1,68.8385,68.32,0.29,19.9632,5
17019,2,23.8144,34.16,-3.47014,-82.6394,5
17020,2,9.3025,14.64,-0.2,-1.8605,5
17021,1,338.983,250.1,0.17,57.6271,5
17022,2,24.9307,30.5,-2.43727,-60.7628,5
17023,2,26.7912,46.36,-1.13084,-30.2966,3
17024,2,31.6285,25.62,-1.78557,-56.475,5
17025,1,88.9319,112.24,1.07,95.1571,5
17026,1,1467.56,1252.94,0.65,953.914,5
17027,1,50.2335,56.12,0.06,3.01401,5
17028,1,39.4426,56.12,0.11,4.33869,6
17029,2,27.5354,29.28,-2.73057,-75.1873,3
17030,1,88.5598,79.3,0.25,22.1399,3
17031,1,45.7683,82.96,0.81,37.0723,4
17032,1,31.2564,43.92,0.02,0.625128,6
17033,1,48.7451,57.34,0.8,38.9961,3
17034,1,17.8608,34.16,0.13,2.3219,3
17035,1,116.095,93.94,0.42,48.7599,3
17036,1,108.653,115.9,0.24,26.0767,3
17037,1,241.865,191.54,0.1,24.1865,5
17038,1,16.3724,24.4,0.08,1.30979,3
17039,2,17.1166,26.84,-0.263987,-4.51855,5
17040,1,32.7448,45.14,0.04,1.30979,5
17041,1,174.143,187.88,0.41,71.3986,6
17042,1,78.8852,118.34,0.1,7.88852,3
17043,1,204.283,250.1,0.15,30.6425,3
17044,1,1040.76,402.6,0.08,83.2608,5
17045,1,23.8144,45.14,0.11,2.61958,3
17046,1,67.7222,103.7,0.17,11.5128,3
17047,1,27.1633,32.94,2.07,56.228,5
17048,1,43.9078,53.68,0.08,3.51262,3
17049,2,515.359,530.7,-0.209633,-108.036,5
17050,2,212.097,230.58,-0.16104,-34.1561,6
17051,1,319.262,212.28,0.19,60.6598,5
17052,1,46.1404,42.7,0.71,32.7597,3
17053,1,636.291,608.78,0.39,248.154,4
17054,1,29.768,56.12,0.07,2.08376,4
17055,2,54.6987,42.7,-1.82536,-99.8451,6
17056,1,252.284,196.42,0.23,58.0253,5
17057,2,39.8147,61.0,-0.339034,-13.4985,5
17058,1,37.21,36.6,0.01,0.3721,5
17059,1,14.1398,24.4,0.03,0.424194,6
17060,1,264.935,178.12,0.02,5.2987,5
17061,1,171.166,197.64,0.13,22.2516,3
17062,1,50.2335,53.68,0.04,2.00934,3
17063,1,30.5122,57.34,0.09,2.7461,5
17064,1,222.516,220.82,0.11,24.4768,6
17065,2,82.6062,54.9,-4.08242,-337.233,5
17066,1,124.654,132.98,0.18,22.4377,3
17067,1,30.1401,34.16,0.09,2.71261,3
17068,1,34.6053,39.04,0.04,1.38421,3
17069,1,178.98,130.54,0.26,46.5348,3
17070,1,196.469,161.04,0.14,27.5057,5
17071,1,68.0943,79.3,0.29,19.7473,3
17072,2,185.678,103.7,-1.15475,-214.411,6
17073,2,13.0235,23.18,-1.06,-13.8049,4
17074,1,351.262,295.24,0.24,84.3029,4
17075,2,28.6517,25.62,-0.0377124,-1.08052,6
17076,1,64.7454,63.44,0.96,62.1556,6
17077,1,34.9774,34.16,0.03,1.04932,5
17078,1,62.8849,109.8,0.09,5.65964,3
17079,1,32.3727,37.82,0.08,2.58982,4
17080,1,81.4899,120.78,0.25,20.3725,5
17081,1,14.884,30.5,0.01,0.14884,6
17082,1,65.1175,86.62,0.07,4.55823,3
17083,1,286.517,226.92,0.21,60.1686,4
17084,2,184.934,107.36,-4.07253,-753.149,5
17085,1,16.7445,29.28,0.01,0.167445,6
